rates,coach_offs,coach_rates,win-loss,host_guest,days,game_month,rival_rates,rival_coach_offs,rival_coach_rates,coach_campions,wins-loss,rival_id,racer,label
0.524,8,59.2,4,1,2,3,0.415,6,49.9,0,-14,7,雄鹿,1
0.524,8,59.2,4,1,4,12,0.7929999999999999,20,70.4,11,48,6,湖人,1
0.524,8,59.2,4,0,2,1,0.7929999999999999,20,70.4,11,48,6,湖人,0
0.524,8,59.2,4,1,3,12,0.5,4,53.3,0,0,13,公牛,1
0.524,8,59.2,4,0,2,2,0.5,4,53.3,0,0,13,公牛,1
0.524,8,59.2,4,1,2,3,0.5,4,53.3,0,0,13,公牛,1
0.524,8,59.2,4,0,1,3,0.5,4,53.3,0,0,13,公牛,0
0.524,8,59.2,4,0,2,12,0.805,6,61.6,0,50,8,骑士,0
0.524,8,59.2,4,1,2,12,0.805,6,61.6,0,50,8,骑士,1
0.524,8,59.2,4,1,2,3,0.805,6,61.6,0,50,8,骑士,0
0.524,8,59.2,4,0,1,3,0.805,6,61.6,0,50,8,骑士,0
0.524,8,59.2,4,0,3,1,0.72,8,57.7,0,36,22,魔术,0
0.524,8,59.2,4,1,3,1,0.72,8,57.7,0,36,22,魔术,1
0.524,8,59.2,4,0,1,2,0.72,8,57.7,0,36,22,魔术,0
0.524,8,59.2,4,1,2,3,0.72,8,57.7,0,36,22,魔术,0
0.524,8,59.2,4,0,2,1,0.659,22,58.8,0,26,12,掘金,0
0.524,8,59.2,4,1,2,2,0.659,22,58.8,0,26,12,掘金,0
0.524,8,59.2,4,0,2,1,0.293,2,40.6,0,-34,23,森林狼,1
0.524,8,59.2,4,1,6,2,0.293,2,40.6,0,-34,23,森林狼,0
0.524,8,59.2,4,1,3,1,0.7559999999999999,14,57.5,1,42,4,凯尔特,0
0.524,8,59.2,4,1,2,3,0.7559999999999999,14,57.5,1,42,4,凯尔特,1
0.524,8,59.2,4,0,3,3,0.7559999999999999,14,57.5,1,42,4,凯尔特,0
0.524,8,59.2,4,0,3,4,0.7559999999999999,14,57.5,1,42,4,凯尔特,0
0.524,8,59.2,4,0,2,2,0.47600000000000003,1,47.6,0,-4,15,活塞,0
0.524,8,59.2,4,1,2,2,0.47600000000000003,1,47.6,0,-4,15,活塞,1
0.524,8,59.2,4,0,2,3,0.47600000000000003,1,47.6,0,-4,15,活塞,1
0.524,8,59.2,4,1,1,4,0.47600000000000003,1,47.6,0,-4,15,活塞,1
0.573,8,59.2,12,1,178,10,0.354,8,55.5,0,-24,21,尼克斯,1
0.573,8,59.2,12,0,2,12,0.354,8,55.5,0,-24,21,尼克斯,1
0.573,8,59.2,12,0,2,4,0.354,8,55.5,0,-24,21,尼克斯,1
0.573,8,59.2,12,0,2,10,0.39,3,48.1,0,-18,17,步行者,1
0.573,8,59.2,12,1,2,12,0.39,3,48.1,0,-18,17,步行者,1
0.573,8,59.2,12,1,3,1,0.39,3,48.1,0,-18,17,步行者,1
0.573,8,59.2,12,0,2,4,0.39,3,48.1,0,-18,17,步行者,1
0.573,8,59.2,12,1,2,11,0.5,4,53.3,0,0,13,公牛,1
0.573,8,59.2,12,0,2,2,0.5,4,53.3,0,0,13,公牛,0
0.573,8,59.2,12,1,2,3,0.5,4,53.3,0,0,13,公牛,1
0.573,8,59.2,12,0,3,3,0.5,4,53.3,0,0,13,公牛,1
0.573,8,59.2,12,1,2,11,0.659,3,46.6,0,26,16,太阳,0
0.573,8,59.2,12,0,2,1,0.659,3,46.6,0,26,16,太阳,1
0.573,8,59.2,12,0,1,11,0.317,11,52.5,0,-30,26,奇才,1
0.573,8,59.2,12,1,4,11,0.317,11,52.5,0,-30,26,奇才,1
0.573,8,59.2,12,1,2,11,0.317,11,52.5,0,-30,26,奇才,0
0.573,8,59.2,12,0,2,1,0.317,11,52.5,0,-30,26,奇才,1
0.573,8,59.2,12,1,2,11,0.6459999999999999,22,58.8,0,24,12,掘金,1
0.573,8,59.2,12,0,2,12,0.6459999999999999,22,58.8,0,24,12,掘金,0
0.573,8,59.2,12,1,2,11,0.7440000000000001,6,61.6,0,40,8,骑士,0
0.573,8,59.2,12,1,2,1,0.7440000000000001,6,61.6,0,40,8,骑士,0
0.573,8,59.2,12,0,1,2,0.7440000000000001,6,61.6,0,40,8,骑士,0
0.573,8,59.2,12,1,2,11,0.146,4,45.4,0,-58,19,篮网,1
0.573,8,59.2,12,0,1,2,0.146,4,45.4,0,-58,19,篮网,1
0.573,8,59.2,12,0,2,3,0.146,4,45.4,0,-58,19,篮网,1
0.573,8,59.2,12,1,2,4,0.146,4,45.4,0,-58,19,篮网,1
0.573,8,59.2,12,1,3,11,0.61,7,59.1,0,18,27,雷霆,0
0.573,8,59.2,12,0,1,1,0.61,7,59.1,0,18,27,雷霆,0
0.573,8,59.2,12,0,1,11,0.6459999999999999,5,46.3,0,24,18,老鹰,0
0.573,8,59.2,12,1,2,1,0.6459999999999999,5,46.3,0,24,18,老鹰,1
0.573,8,59.2,12,0,1,2,0.6459999999999999,5,46.3,0,24,18,老鹰,1
0.573,8,59.2,12,1,2,3,0.6459999999999999,5,46.3,0,24,18,老鹰,1
0.573,8,59.2,12,0,2,11,0.488,0,35.1,0,-2,25,猛龙,0
0.573,8,59.2,12,1,2,12,0.488,0,35.1,0,-2,25,猛龙,1
0.573,8,59.2,12,0,2,1,0.488,0,35.1,0,-2,25,猛龙,0
0.573,8,59.2,12,1,2,3,0.488,0,35.1,0,-2,25,猛龙,1
0.573,8,59.2,12,1,2,11,0.537,18,54.8,1,6,9,黄蜂,1
0.573,8,59.2,12,0,3,12,0.537,18,54.8,1,6,9,黄蜂,0
0.573,8,59.2,12,0,3,11,0.72,8,57.7,0,36,22,魔术,1
0.573,8,59.2,12,1,2,12,0.72,8,57.7,0,36,22,魔术,1
0.573,8,59.2,12,0,1,2,0.72,8,57.7,0,36,22,魔术,0
0.573,8,59.2,12,1,2,3,0.72,8,57.7,0,36,22,魔术,0
0.573,8,59.2,12,1,2,11,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,1,2,1,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,0,2,2,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,0,3,4,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,0,3,4,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,1,3,4,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,1,2,4,0.61,14,57.5,1,18,4,凯尔特,1
0.573,8,59.2,12,0,2,4,0.61,14,57.5,1,18,4,凯尔特,0
0.573,8,59.2,12,0,2,12,0.61,7,52.6,0,18,10,开拓者,1
0.573,8,59.2,12,1,3,12,0.61,7,52.6,0,18,10,开拓者,0
0.573,8,59.2,12,0,1,12,0.695,20,70.4,11,32,6,湖人,0
0.573,8,59.2,12,1,2,3,0.695,20,70.4,11,32,6,湖人,1
0.573,8,59.2,12,0,2,12,0.305,4,53.3,0,-32,11,国王,1
0.573,8,59.2,12,1,1,1,0.305,4,53.3,0,-32,11,国王,1
0.573,8,59.2,12,1,2,12,0.488,4,49.1,0,-2,24,灰熊,0
0.573,8,59.2,12,0,2,2,0.488,4,49.1,0,-2,24,灰熊,1
0.573,8,59.2,12,1,3,12,0.6459999999999999,20,60.3,0,24,14,爵士,1
0.573,8,59.2,12,0,1,1,0.6459999999999999,20,60.3,0,24,14,爵士,0
0.573,8,59.2,12,0,1,12,0.61,21,68.5,5,18,2,马刺,0
0.573,8,59.2,12,1,2,3,0.61,21,68.5,5,18,2,马刺,0
0.573,8,59.2,12,0,2,1,0.354,7,46.1,0,-24,1,快船,0
0.573,8,59.2,12,1,1,3,0.354,7,46.1,0,-24,1,快船,1
0.573,8,59.2,12,0,2,1,0.317,18,55.7,0,-30,5,勇士,1
0.573,8,59.2,12,1,2,3,0.317,18,55.7,0,-30,5,勇士,1
0.573,8,59.2,12,0,2,1,0.512,16,58.2,0,2,3,火箭,1
0.573,8,59.2,12,1,3,2,0.512,16,58.2,0,2,3,火箭,1
0.573,8,59.2,12,0,2,1,0.32899999999999996,0,34.8,0,-28,15,活塞,1
0.573,8,59.2,12,0,3,3,0.32899999999999996,0,34.8,0,-28,15,活塞,1
0.573,8,59.2,12,1,2,4,0.32899999999999996,0,34.8,0,-28,15,活塞,0
0.573,8,59.2,12,0,1,1,0.561,6,49.9,0,10,7,雄鹿,0
0.573,8,59.2,12,1,2,2,0.561,6,49.9,0,10,7,雄鹿,0
0.573,8,59.2,12,1,4,2,0.561,6,49.9,0,10,7,雄鹿,0
0.573,8,59.2,12,0,1,3,0.561,6,49.9,0,10,7,雄鹿,1
0.573,8,59.2,12,0,6,2,0.32899999999999996,4,42.8,0,-28,20,76人,1
0.573,8,59.2,12,1,2,3,0.32899999999999996,4,42.8,0,-28,20,76人,1
0.573,8,59.2,12,1,4,4,0.32899999999999996,4,42.8,0,-28,20,76人,1
0.573,8,59.2,12,0,1,4,0.32899999999999996,4,42.8,0,-28,20,76人,1
0.573,8,59.2,12,1,3,2,0.183,1,28.4,0,-52,23,森林狼,0
0.573,8,59.2,12,0,1,4,0.183,1,28.4,0,-52,23,森林狼,1
0.7070000000000001,8,59.2,34,0,182,10,0.6829999999999999,14,57.5,1,30,4,凯尔特,0
0.7070000000000001,8,59.2,34,1,2,11,0.6829999999999999,14,57.5,1,30,4,凯尔特,0
0.7070000000000001,8,59.2,34,0,2,2,0.6829999999999999,14,57.5,1,30,4,凯尔特,0
0.7070000000000001,8,59.2,34,1,2,4,0.6829999999999999,14,57.5,1,30,4,凯尔特,1
0.7070000000000001,8,59.2,34,1,4,5,0.6829999999999999,14,57.5,1,30,4,凯尔特,1
0.7070000000000001,8,59.2,34,1,2,5,0.6829999999999999,14,57.5,1,30,4,凯尔特,1
0.7070000000000001,8,59.2,34,0,4,5,0.6829999999999999,14,57.5,1,30,4,凯尔特,0
0.7070000000000001,8,59.2,34,0,2,5,0.6829999999999999,14,57.5,1,30,4,凯尔特,1
0.7070000000000001,8,59.2,34,1,2,5,0.6829999999999999,14,57.5,1,30,4,凯尔特,1
0.7070000000000001,8,59.2,34,0,1,10,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,1,2,11,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,1,2,3,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,1,3,4,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,1,2,4,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,0,3,4,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,0,3,4,0.5,7,52.1,0,0,20,76人,0
0.7070000000000001,8,59.2,34,1,3,4,0.5,7,52.1,0,0,20,76人,1
0.7070000000000001,8,59.2,34,1,2,10,0.634,8,57.7,0,22,22,魔术,1
0.7070000000000001,8,59.2,34,0,2,11,0.634,8,57.7,0,22,22,魔术,0
0.7070000000000001,8,59.2,34,0,3,2,0.634,8,57.7,0,22,22,魔术,1
0.7070000000000001,8,59.2,34,1,4,3,0.634,8,57.7,0,22,22,魔术,0
0.7070000000000001,8,59.2,34,0,2,10,0.293,4,57.7,0,-34,19,篮网,1
0.7070000000000001,8,59.2,34,1,1,11,0.293,4,57.7,0,-34,19,篮网,1
0.7070000000000001,8,59.2,34,0,2,4,0.293,4,57.7,0,-34,19,篮网,1
0.7070000000000001,8,59.2,34,1,2,11,0.207,1,28.4,0,-48,23,森林狼,1
0.7070000000000001,8,59.2,34,0,2,4,0.207,1,28.4,0,-48,23,森林狼,1
0.7070000000000001,8,59.2,34,0,3,11,0.415,18,54.8,1,-14,9,黄蜂,0
0.7070000000000001,8,59.2,34,1,2,12,0.415,18,54.8,1,-14,9,黄蜂,1
0.7070000000000001,8,59.2,34,1,3,11,0.47600000000000003,20,60.3,0,-4,14,爵士,0
0.7070000000000001,8,59.2,34,0,2,12,0.47600000000000003,20,60.3,0,-4,14,爵士,1
0.7070000000000001,8,59.2,34,1,2,11,0.268,0,35.1,0,-38,25,猛龙,1
0.7070000000000001,8,59.2,34,1,4,1,0.268,0,35.1,0,-38,25,猛龙,1
0.7070000000000001,8,59.2,34,0,1,2,0.268,0,35.1,0,-38,25,猛龙,1
0.7070000000000001,8,59.2,34,0,2,4,0.268,0,35.1,0,-38,25,猛龙,1
0.7070000000000001,8,59.2,34,1,4,11,0.488,3,46.6,0,-2,16,太阳,1
0.7070000000000001,8,59.2,34,0,3,12,0.488,3,46.6,0,-2,16,太阳,1
0.7070000000000001,8,59.2,34,0,1,11,0.561,4,49.1,0,10,24,灰熊,0
0.7070000000000001,8,59.2,34,1,2,3,0.561,4,49.1,0,10,24,灰熊,1
0.7070000000000001,8,59.2,34,1,2,11,0.451,3,48.1,0,-8,17,步行者,0
0.7070000000000001,8,59.2,34,1,2,2,0.451,3,48.1,0,-8,17,步行者,1
0.7070000000000001,8,59.2,34,0,2,2,0.451,3,48.1,0,-8,17,步行者,1
0.7070000000000001,8,59.2,34,1,2,11,0.28,11,52.5,0,-36,26,奇才,1
0.7070000000000001,8,59.2,34,0,1,12,0.28,11,52.5,0,-36,26,奇才,1
0.7070000000000001,8,59.2,34,1,1,2,0.28,11,52.5,0,-36,26,奇才,1
0.7070000000000001,8,59.2,34,0,1,3,0.28,11,52.5,0,-36,26,奇才,1
0.7070000000000001,8,59.2,34,1,2,12,0.366,0,34.8,0,-22,15,活塞,1
0.7070000000000001,8,59.2,34,1,1,1,0.366,0,34.8,0,-22,15,活塞,1
0.7070000000000001,8,59.2,34,0,3,2,0.366,0,34.8,0,-22,15,活塞,1
0.7070000000000001,8,59.2,34,0,4,3,0.366,0,34.8,0,-22,15,活塞,1
0.7070000000000001,8,59.2,34,0,1,12,0.23199999999999998,4,41.2,0,-44,8,骑士,1
0.7070000000000001,8,59.2,34,1,2,12,0.23199999999999998,4,41.2,0,-44,8,骑士,1
0.7070000000000001,8,59.2,34,1,1,1,0.23199999999999998,4,41.2,0,-44,8,骑士,1
0.7070000000000001,8,59.2,34,0,2,3,0.23199999999999998,4,41.2,0,-44,8,骑士,0
0.7070000000000001,8,59.2,34,1,2,12,0.537,3,43.6,0,6,18,老鹰,1
0.7070000000000001,8,59.2,34,1,3,1,0.537,3,43.6,0,6,18,老鹰,0
0.7070000000000001,8,59.2,34,0,2,3,0.537,3,43.6,0,6,18,老鹰,1
0.7070000000000001,8,59.2,34,0,1,4,0.537,3,43.6,0,6,18,老鹰,1
0.7070000000000001,8,59.2,34,0,2,12,0.4270000000000001,6,49.9,0,-12,7,雄鹿,1
0.7070000000000001,8,59.2,34,1,1,1,0.4270000000000001,6,49.9,0,-12,7,雄鹿,1
0.7070000000000001,8,59.2,34,0,3,1,0.4270000000000001,6,49.9,0,-12,7,雄鹿,1
0.7070000000000001,8,59.2,34,1,3,4,0.4270000000000001,6,49.9,0,-12,7,雄鹿,0
0.7070000000000001,8,59.2,34,0,2,12,0.439,0,35.4,0,-10,5,勇士,1
0.7070000000000001,8,59.2,34,1,3,1,0.439,0,35.4,0,-10,5,勇士,1
0.7070000000000001,8,59.2,34,0,1,12,0.293,4,53.3,0,-34,11,国王,1
0.7070000000000001,8,59.2,34,1,6,2,0.293,4,53.3,0,-34,11,国王,1
0.7070000000000001,8,59.2,34,0,2,12,0.512,8,55.5,0,2,21,尼克斯,1
0.7070000000000001,8,59.2,34,1,3,12,0.512,8,55.5,0,2,21,尼克斯,1
0.7070000000000001,8,59.2,34,0,5,1,0.512,8,55.5,0,2,21,尼克斯,0
0.7070000000000001,8,59.2,34,1,2,2,0.512,8,55.5,0,2,21,尼克斯,0
0.7070000000000001,8,59.2,34,0,2,12,0.695,20,70.4,11,32,6,湖人,1
0.7070000000000001,8,59.2,34,1,2,3,0.695,20,70.4,11,32,6,湖人,1
0.7070000000000001,8,59.2,34,0,1,12,0.524,16,58.2,0,4,3,火箭,1
0.7070000000000001,8,59.2,34,1,2,3,0.524,16,58.2,0,4,3,火箭,1
0.7070000000000001,8,59.2,34,0,2,1,0.585,7,52.6,0,14,10,开拓者,1
0.7070000000000001,8,59.2,34,1,2,3,0.585,7,52.6,0,14,10,开拓者,0
0.7070000000000001,8,59.2,34,0,3,1,0.39,4,53.3,0,-18,1,快船,0
0.7070000000000001,8,59.2,34,1,2,2,0.39,4,53.3,0,-18,1,快船,1
0.7070000000000001,8,59.2,34,0,1,1,0.61,22,58.8,0,18,12,掘金,0
0.7070000000000001,8,59.2,34,1,1,3,0.61,22,58.8,0,18,12,掘金,1
0.7070000000000001,8,59.2,34,0,2,1,0.7559999999999999,6,58.2,0,42,13,公牛,0
0.7070000000000001,8,59.2,34,0,2,2,0.7559999999999999,6,58.2,0,42,13,公牛,0
0.7070000000000001,8,59.2,34,1,2,3,0.7559999999999999,6,58.2,0,42,13,公牛,0
0.7070000000000001,8,59.2,34,0,4,5,0.7559999999999999,6,58.2,0,42,13,公牛,0
0.7070000000000001,8,59.2,34,0,3,5,0.7559999999999999,6,58.2,0,42,13,公牛,1
0.7070000000000001,8,59.2,34,1,4,5,0.7559999999999999,6,58.2,0,42,13,公牛,1
0.7070000000000001,8,59.2,34,1,2,5,0.7559999999999999,6,58.2,0,42,13,公牛,1
0.7070000000000001,8,59.2,34,0,2,5,0.7559999999999999,6,58.2,0,42,13,公牛,1
0.7070000000000001,8,59.2,34,0,2,1,0.6709999999999999,7,59.1,0,28,27,雷霆,1
0.7070000000000001,8,59.2,34,1,2,3,0.6709999999999999,7,59.1,0,28,27,雷霆,0
0.7070000000000001,8,59.2,34,0,1,3,0.7440000000000001,21,68.5,5,40,2,马刺,0
0.7070000000000001,8,59.2,34,1,2,3,0.7440000000000001,21,68.5,5,40,2,马刺,1
0.6970000000000001,8,59.2,26,1,2,12,0.591,14,57.5,1,12,4,凯尔特,1
0.6970000000000001,8,59.2,26,0,2,4,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,1,2,4,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,0,2,4,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,1,4,5,0.591,14,57.5,1,12,4,凯尔特,1
0.6970000000000001,8,59.2,26,1,2,5,0.591,14,57.5,1,12,4,凯尔特,1
0.6970000000000001,8,59.2,26,0,2,6,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,0,2,6,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,1,2,6,0.591,14,57.5,1,12,4,凯尔特,0
0.6970000000000001,8,59.2,26,0,2,6,0.591,14,57.5,1,12,4,凯尔特,1
0.6970000000000001,8,59.2,26,1,2,6,0.591,14,57.5,1,12,4,凯尔特,1
0.6970000000000001,8,59.2,26,0,2,12,0.39399999999999996,16,58.2,0,-14,23,森林狼,1
0.6970000000000001,8,59.2,26,1,1,1,0.606,3,43.6,0,14,18,老鹰,0
0.6970000000000001,8,59.2,26,0,1,1,0.606,3,43.6,0,14,18,老鹰,1
0.6970000000000001,8,59.2,26,0,2,2,0.606,3,43.6,0,14,18,老鹰,1
0.6970000000000001,8,59.2,26,1,1,3,0.606,3,43.6,0,14,18,老鹰,1
0.6970000000000001,8,59.2,26,1,2,1,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,0,1,2,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,1,3,3,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,0,1,3,0.636,5,51.1,0,18,17,步行者,0
0.6970000000000001,8,59.2,26,1,4,5,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,1,2,5,0.636,5,51.1,0,18,17,步行者,0
0.6970000000000001,8,59.2,26,0,2,5,0.636,5,51.1,0,18,17,步行者,0
0.6970000000000001,8,59.2,26,0,3,5,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,1,2,5,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,0,2,5,0.636,5,51.1,0,18,17,步行者,1
0.6970000000000001,8,59.2,26,0,2,1,0.33299999999999996,4,57.7,0,-22,19,篮网,1
0.6970000000000001,8,59.2,26,1,2,3,0.33299999999999996,4,57.7,0,-22,19,篮网,1
0.6970000000000001,8,59.2,26,0,1,4,0.33299999999999996,4,57.7,0,-22,19,篮网,1
0.6970000000000001,8,59.2,26,0,3,1,0.348,2,52.6,0,-20,5,勇士,0
0.6970000000000001,8,59.2,26,0,1,1,0.606,4,53.3,0,14,1,快船,0
0.6970000000000001,8,59.2,26,0,2,1,0.5760000000000001,22,58.8,0,10,12,掘金,0
0.6970000000000001,8,59.2,26,1,4,1,0.758,21,68.5,5,34,2,马刺,1
0.6970000000000001,8,59.2,26,1,2,1,0.621,6,61.6,0,16,6,湖人,1
0.6970000000000001,8,59.2,26,0,2,3,0.621,6,61.6,0,16,6,湖人,0
0.6970000000000001,8,59.2,26,1,2,1,0.53,7,52.1,0,4,20,76人,1
0.6970000000000001,8,59.2,26,0,2,2,0.53,7,52.1,0,4,20,76人,1
0.6970000000000001,8,59.2,26,0,2,3,0.53,7,52.1,0,4,20,76人,1
0.6970000000000001,8,59.2,26,1,2,4,0.53,7,52.1,0,4,20,76人,1
0.6970000000000001,8,59.2,26,1,1,1,0.47,6,49.9,0,-4,7,雄鹿,0
0.6970000000000001,8,59.2,26,0,2,2,0.47,6,49.9,0,-4,7,雄鹿,0
0.6970000000000001,8,59.2,26,0,1,2,0.47,6,49.9,0,-4,7,雄鹿,1
0.6970000000000001,8,59.2,26,1,2,1,0.318,4,41.2,0,-24,8,骑士,1
0.6970000000000001,8,59.2,26,1,2,2,0.318,4,41.2,0,-24,8,骑士,1
0.6970000000000001,8,59.2,26,0,3,2,0.318,4,41.2,0,-24,8,骑士,1
0.6970000000000001,8,59.2,26,0,1,1,0.379,4,45.4,0,-16,15,活塞,1
0.6970000000000001,8,59.2,26,0,3,3,0.379,4,45.4,0,-16,15,活塞,1
0.6970000000000001,8,59.2,26,1,2,4,0.379,4,45.4,0,-16,15,活塞,1
0.6970000000000001,8,59.2,26,1,2,1,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,1,2,2,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,0,2,4,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,1,2,4,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,1,2,4,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,0,3,5,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,0,3,5,0.545,8,55.5,0,6,21,尼克斯,0
0.6970000000000001,8,59.2,26,1,3,5,0.545,8,55.5,0,6,21,尼克斯,1
0.6970000000000001,8,59.2,26,1,2,1,0.758,6,58.2,0,34,13,公牛,1
0.6970000000000001,8,59.2,26,0,1,3,0.758,6,58.2,0,34,13,公牛,0
0.6970000000000001,8,59.2,26,0,2,4,0.758,6,58.2,0,34,13,公牛,0
0.6970000000000001,8,59.2,26,1,1,4,0.758,6,58.2,0,34,13,公牛,1
0.6970000000000001,8,59.2,26,1,1,1,0.106,4,44.2,0,-52,9,黄蜂,1
0.6970000000000001,8,59.2,26,1,2,2,0.348,5,54.5,0,-20,25,猛龙,1
0.6970000000000001,8,59.2,26,0,1,3,0.348,5,54.5,0,-20,25,猛龙,1
0.6970000000000001,8,59.2,26,1,2,4,0.348,5,54.5,0,-20,25,猛龙,1
0.6970000000000001,8,59.2,26,0,1,2,0.561,8,57.7,0,8,22,魔术,0
0.6970000000000001,8,59.2,26,1,2,2,0.561,8,57.7,0,8,22,魔术,1
0.6970000000000001,8,59.2,26,0,3,3,0.561,8,57.7,0,8,22,魔术,0
0.6970000000000001,8,59.2,26,1,2,3,0.561,8,57.7,0,8,22,魔术,1
0.6970000000000001,8,59.2,26,0,2,2,0.303,11,52.5,0,-26,26,奇才,1
0.6970000000000001,8,59.2,26,1,2,4,0.303,11,52.5,0,-26,26,奇才,0
0.6970000000000001,8,59.2,26,0,2,4,0.303,11,52.5,0,-26,26,奇才,0
0.6970000000000001,8,59.2,26,1,2,2,0.33299999999999996,4,53.3,0,-22,11,国王,1
0.6970000000000001,8,59.2,26,0,7,3,0.424,7,52.6,0,-10,10,开拓者,1
0.6970000000000001,8,59.2,26,0,1,3,0.545,1,41.6,0,6,14,爵士,0
0.6970000000000001,8,59.2,26,1,2,3,0.5,3,46.6,0,0,16,太阳,1
0.6970000000000001,8,59.2,26,0,2,3,0.7120000000000001,7,59.1,0,28,27,雷霆,0
0.6970000000000001,8,59.2,26,1,1,4,0.7120000000000001,7,59.1,0,28,27,雷霆,1
0.6970000000000001,8,59.2,26,0,3,6,0.7120000000000001,7,59.1,0,28,27,雷霆,0
0.6970000000000001,8,59.2,26,0,2,6,0.7120000000000001,7,59.1,0,28,27,雷霆,1
0.6970000000000001,8,59.2,26,1,3,6,0.7120000000000001,7,59.1,0,28,27,雷霆,1
0.6970000000000001,8,59.2,26,1,2,6,0.7120000000000001,7,59.1,0,28,27,雷霆,1
0.6970000000000001,8,59.2,26,1,2,6,0.7120000000000001,7,59.1,0,28,27,雷霆,1
0.6970000000000001,8,59.2,26,1,2,4,0.621,4,49.1,0,16,24,灰熊,0
0.6970000000000001,8,59.2,26,1,1,4,0.515,3,55.6,0,2,3,火箭,1
0.805,8,59.2,50,1,131,10,0.506,14,57.5,1,1,4,凯尔特,1
0.805,8,59.2,50,0,2,1,0.506,14,57.5,1,1,4,凯尔特,0
0.805,8,59.2,50,0,1,3,0.506,14,57.5,1,1,4,凯尔特,1
0.805,8,59.2,50,1,2,4,0.506,14,57.5,1,1,4,凯尔特,1
0.805,8,59.2,50,0,3,11,0.659,5,46.3,0,26,21,尼克斯,0
0.805,8,59.2,50,1,2,12,0.659,5,46.3,0,26,21,尼克斯,0
0.805,8,59.2,50,0,2,3,0.659,5,46.3,0,26,21,尼克斯,1
0.805,8,59.2,50,1,2,4,0.659,5,46.3,0,26,21,尼克斯,0
0.805,8,59.2,50,1,1,11,0.695,22,58.8,0,32,12,掘金,1
0.805,8,59.2,50,0,1,11,0.695,22,58.8,0,32,12,掘金,1
0.805,8,59.2,50,1,2,11,0.305,3,46.6,0,-32,16,太阳,1
0.805,8,59.2,50,0,2,11,0.305,3,46.6,0,-32,16,太阳,1
0.805,8,59.2,50,1,2,11,0.598,4,57.7,0,16,19,篮网,1
0.805,8,59.2,50,1,2,12,0.598,4,57.7,0,16,19,篮网,1
0.805,8,59.2,50,0,3,1,0.598,4,57.7,0,16,19,篮网,1
0.805,8,59.2,50,0,2,11,0.537,3,43.6,0,6,18,老鹰,1
0.805,8,59.2,50,1,2,12,0.537,3,43.6,0,6,18,老鹰,1
0.805,8,59.2,50,0,6,2,0.537,3,43.6,0,6,18,老鹰,1
0.805,8,59.2,50,1,2,3,0.537,3,43.6,0,6,18,老鹰,1
0.805,8,59.2,50,0,2,11,0.6829999999999999,4,49.1,0,30,24,灰熊,0
0.805,8,59.2,50,1,3,3,0.6829999999999999,4,49.1,0,30,24,灰熊,1
0.805,8,59.2,50,0,1,11,0.5489999999999999,3,55.6,0,8,3,火箭,1
0.805,8,59.2,50,1,2,2,0.5489999999999999,3,55.6,0,8,3,火箭,1
0.805,8,59.2,50,0,2,11,0.6829999999999999,4,53.3,0,30,1,快船,0
0.805,8,59.2,50,1,2,2,0.6829999999999999,4,53.3,0,30,1,快船,1
0.805,8,59.2,50,1,4,11,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
